COUNTRY;SUBBRAND;YEAR;MONTH;SCENARIO;FORECAST;FORECAST_YEAR;AMOUNT
Spain;Pepsi Max (L3);2023;9;AI_forecast;AI_P04F;2023;1,14647E+15
Hungary;7up (L3);2024;6;AI_forecast;AI_P06F;2023;6,39661E+15
Portugal;7up (L3);2023;11;AI_forecast;AI_P07F;2023;2,31306E+16
Norway;7up (L3);2024;2;AI_forecast;AI_PF;2023;1,14933E+16
Norway;7up (L3);2023;10;AI_forecast;AI_P09F;2023;0
Norway;Pepsi Max (L3);2024;10;AI_forecast;AI_P08F;2023;2,49637E+16
Portugal;Pepsi Regular (L3);2024;3;AI_forecast;AI_P06F;2023;1,62278E+16
Portugal;Pepsi Max (L3);2024;12;AI_forecast;AI_P11F;2023;2,13906E+16
Norway;Lipton (L3);2024;7;AI_forecast;AI_P12F;2023;6,51407E+15
Great Britain;Lipton (L3);2023;12;AI_forecast;AI_P10F;2023;5,60031E+15
Denmark;Pepsi Max (L3);2024;9;AI_forecast;AI_P10F;2023;1,74261E+15
Great Britain;7up Free (L3);2024;2;AI_forecast;AI_P08F;2023;8,59847E+15
Great Britain;Mountain Dew (L3);2024;3;AI_forecast;AI_P03F;2023;1,38386E+15
Great Britain;Mountain Dew (L3);2023;4;AI_forecast;AI_P04F;2023;1,5561E+16
Norway;Mountain Dew (L3);2024;9;AI_forecast;AI_P09F;2023;0
Spain;Lipton (L3);2024;8;AI_forecast;AI_P09F;2023;1,78321E+14
Italy;7up (L3);2023;9;AI_forecast;AI_P03F;2023;1,74554E+15
Great Britain;Pepsi Max (L3);2024;2;AI_forecast;AI_P03F;2023;8,7405E+15
Netherlands;Pepsi Regular (L3);2023;12;AI_forecast;AI_P05F;2023;5,82251E+15
Denmark;Pepsi Max (L3);2023;2;AI_forecast;AI_PF;2023;1,87411E+16
Great Britain;7up Free (L3);2023;8;AI_forecast;AI_P06F;2023;1,57213E+16
Spain;7up Free (L3);2023;11;AI_forecast;AI_P07F;2023;7,05012E+15
Italy;7up (L3);2024;12;AI_forecast;AI_P07F;2023;1,54359E+16
Italy;7up (L3);2023;10;AI_forecast;AI_P02F;2023;1,50875E+16
Hungary;7up Free (L3);2024;2;AI_forecast;AI_P12F;2023;2,23575E+15
Great Britain;Pepsi Max (L3);2024;12;AI_forecast;AI_P11F;2023;1,00973E+23
Denmark;Pepsi Max (L3);2024;12;AI_forecast;AI_P09F;2023;3,03042E+15
Great Britain;7up Free (L3);2024;7;AI_forecast;AI_P11F;2023;1,78544E+16
Great Britain;7up Free (L3);2024;4;AI_forecast;AI_P08F;2023;1,56114E+16
Hungary;Pepsi Regular (L3);2025;2;AI_forecast;AI_P12F;2023;5,52469E+15
Czech;7up (L3);2023;11;AI_forecast;AI_P10F;2023;4,52601E+16
Netherlands;Lipton (L3);2023;10;AI_forecast;AI_P07F;2023;1,54679E+16
Italy;7up (L3);2025;1;AI_forecast;AI_P11F;2023;1,08319E+16
Great Britain;Lipton (L3);2023;9;AI_forecast;AI_P09F;2023;7,0507E+15
Great Britain;Lipton (L3);2024;9;AI_forecast;AI_P07F;2023;7,67489E+15
Great Britain;Pepsi Regular (L3);2024;4;AI_forecast;AI_P03F;2023;1,31815E+16
Great Britain;7up Free (L3);2024;4;AI_forecast;AI_P04F;2023;1,09714E+16
Great Britain;Mountain Dew (L3);2023;5;AI_forecast;AI_PF;2023;2,12591E+15
Netherlands;Pepsi Max (L3);2023;7;AI_forecast;AI_P03F;2023;8,09637E+15
Netherlands;Pepsi Max (L3);2024;7;AI_forecast;AI_P05F;2023;1,045E+16
Hungary;Mountain Dew (L3);2024;8;actual;null;;7,3715E+13
Italy;Pepsi Regular (L3);2024;8;actual;null;;2,13209E+15
Great Britain;Pepsi Regular (L3);2024;8;actual;null;;2,03519E+15
Netherlands;Pepsi Max (L3);2024;8;actual;null;;1,22949E+15
Hungary;Pepsi Max (L3);2024;5;AI_forecast;AI_P08F;2023;5,6119E+15
Hungary;Mountain Dew (L3);2024;6;AI_forecast;AI_P04F;2023;4,32733E+16
Denmark;Pepsi Regular (L3);2024;5;AI_forecast;AI_P08F;2023;2,60529E+16
Netherlands;Pepsi Max (L3);2023;9;AI_forecast;AI_P07F;2023;9,1708E+15
Netherlands;Pepsi Max (L3);2024;4;AI_forecast;AI_P06F;2023;8,52467E+15
Spain;7up Free (L3);2024;1;AI_forecast;AI_P08F;2023;7,39595E+14
Spain;Pepsi Regular (L3);2024;1;AI_forecast;AI_P03F;2023;7,19197E+15
Portugal;Pepsi Max (L3);2024;8;actual;null;;2,94264E+14
Spain;7up Free (L3);2024;8;actual;null;;1,01061E+14
Denmark;Pepsi Regular (L3);2024;8;actual;null;;3,76188E+14
Italy;7up (L3);2024;8;actual;null;;1,59921E+13
Denmark;7up Free (L3);2023;5;AI_forecast;AI_P04F;2023;1,37195E+15
Denmark;Pepsi Max (L3);2024;2;AI_forecast;AI_P12F;2023;2,44427E+16
Italy;Pepsi Max (L3);2024;3;AI_forecast;AI_P02F;2023;1,50457E+15
Netherlands;7up Free (L3);2023;12;AI_forecast;AI_P04F;2023;1,41433E+16
Great Britain;7up (L3);2024;5;AI_forecast;AI_P06F;2023;7,90526E+15
Netherlands;7up (L3);2023;9;AI_forecast;AI_P02F;2023;1,33408E+15
Netherlands;Mountain Dew (L3);2024;8;AI_forecast;AI_P07F;2023;0
Hungary;Pepsi Max (L3);2024;8;actual;null;;6,96734E+14
Great Britain;7up Free (L3);2024;8;actual;null;;1,53349E+15
Spain;Pepsi Max (L3);2024;8;actual;null;;1,50239E+14
Portugal;Pepsi Regular (L3);2024;8;actual;null;;3,35232E+14
Hungary;7up Free (L3);2024;10;AI_forecast;AI_P10F;2023;1,13869E+16
Hungary;Pepsi Max (L3);2024;7;AI_forecast;AI_P10F;2023;4,46331E+16
Denmark;Pepsi Max (L3);2024;8;AI_forecast;AI_P09F;2023;2,52869E+16
Hungary;Pepsi Regular (L3);2024;8;AI_forecast;AI_P11F;2023;1,34168E+16
Netherlands;7up (L3);2025;1;AI_forecast;AI_P12F;2023;7,17845E+15
Netherlands;7up (L3);2023;6;AI_forecast;AI_P03F;2023;1,37916E+16
Norway;Lipton (L3);2024;6;AI_forecast;AI_P03F;2023;3,79709E+15
Portugal;7up Free (L3);2024;7;AI_forecast;AI_P11F;2023;1,73437E+16
Great Britain;Pepsi Max (L3);2024;3;AI_forecast;AI_P03F;2023;1,02934E+23
Denmark;7up Free (L3);2023;10;AI_forecast;AI_P05F;2023;8,72332E+15
Great Britain;Lipton (L3);2023;4;AI_forecast;AI_P02F;2023;5,32336E+14
Great Britain;Pepsi Regular (L3);2024;5;AI_forecast;AI_P10F;2023;1,73288E+15
Netherlands;7up Free (L3);2023;8;AI_forecast;AI_PF;2023;1,38275E+15
Great Britain;7up (L3);2024;2;AI_forecast;AI_P10F;2023;1,18203E+16
Czech;Pepsi Regular (L3);2025;1;AI_forecast;AI_P08F;2023;7,94489E+15
Hungary;Lipton (L3);2023;8;AI_forecast;AI_P03F;2023;4,34148E+16
Hungary;Lipton (L3);2023;6;AI_forecast;AI_P06F;2023;3,64857E+15
Denmark;Pepsi Max (L3);2023;11;AI_forecast;AI_P11F;2023;2,47956E+16
Hungary;7up (L3);2023;7;AI_forecast;AI_P02F;2023;9,05582E+15
Denmark;Pepsi Regular (L3);2024;12;AI_forecast;AI_P11F;2023;2,77394E+16
Netherlands;Mountain Dew (L3);2024;10;AI_forecast;AI_P10F;2023;0
Hungary;Lipton (L3);2023;9;AI_forecast;AI_P02F;2023;3,61817E+16
Great Britain;Pepsi Max (L3);2024;1;AI_forecast;AI_P09F;2023;9,13002E+15
Great Britain;Pepsi Max (L3);2023;5;AI_forecast;AI_P02F;2023;1,22402E+23
Great Britain;Lipton (L3);2023;9;AI_forecast;AI_P02F;2023;7,17662E+14
Netherlands;7up Free (L3);2024;6;AI_forecast;AI_P12F;2023;1,6538E+16
Netherlands;Pepsi Max (L3);2024;12;AI_forecast;AI_P09F;2023;1,03966E+16
Netherlands;Pepsi Max (L3);2024;6;AI_forecast;AI_P06F;2023;1,05119E+15
Denmark;7up (L3);2024;3;AI_forecast;AI_P11F;2023;0
Norway;Pepsi Max (L3);2024;4;AI_forecast;AI_P08F;2023;2,45119E+16
Norway;Pepsi Regular (L3);2024;7;AI_forecast;AI_P12F;2023;5,20975E+15
Hungary;Pepsi Max (L3);2024;10;AI_forecast;AI_P12F;2023;4,4709E+15
Czech;Lipton (L3);2024;4;AI_forecast;AI_P10F;2023;2,32199E+16
Great Britain;Lipton (L3);2023;6;AI_forecast;AI_P06F;2023;6,70146E+15
Hungary;Pepsi Regular (L3);2024;9;AI_forecast;AI_P06F;2023;1,51647E+16
Great Britain;7up Free (L3);2024;2;AI_forecast;AI_P12F;2023;8,28153E+14
Spain;7up Free (L3);2025;3;AI_forecast;AI_P10F;2023;7,10319E+15
Portugal;Pepsi Regular (L3);2024;3;AI_forecast;AI_P04F;2023;1,39078E+16
Norway;Lipton (L3);2024;8;AI_forecast;AI_P07F;2023;1,11962E+16
Hungary;Pepsi Max (L3);2024;9;AI_forecast;AI_P11F;2023;4,9387E+15
Italy;Pepsi Regular (L3);2024;5;AI_forecast;AI_P08F;2023;1,77942E+16
Netherlands;Pepsi Max (L3);2023;10;AI_forecast;AI_P06F;2023;1,07894E+16
Netherlands;Pepsi Max (L3);2024;8;AI_forecast;AI_P10F;2023;9,64086E+14
Spain;Lipton (L3);2024;4;AI_forecast;AI_P05F;2023;1,28003E+16
Netherlands;Pepsi Max (L3);2023;9;AI_forecast;AI_P05F;2023;9,24266E+15
Netherlands;Lipton (L3);2024;6;AI_forecast;AI_P12F;2023;2,01213E+16
Portugal;Pepsi Max (L3);2024;2;AI_forecast;AI_P11F;2023;1,84458E+16
Hungary;Pepsi Max (L3);2024;1;AI_forecast;AI_P05F;2023;4,56557E+16
Denmark;Pepsi Max (L3);2025;5;AI_forecast;AI_P12F;2023;3,18009E+16
Great Britain;Pepsi Regular (L3);2023;8;AI_forecast;AI_P08F;2023;2,46033E+15
Great Britain;Mountain Dew (L3);2023;12;AI_forecast;AI_P05F;2023;1,37962E+16
Czech;7up (L3);2024;6;AI_forecast;AI_P06F;2023;1,05236E+15
Hungary;Lipton (L3);2024;6;AI_forecast;AI_P03F;2023;3,49919E+16
Great Britain;Pepsi Max (L3);2024;7;AI_forecast;AI_P07F;2023;1,09013E+23
Great Britain;Pepsi Max (L3);2024;12;AI_forecast;AI_P09F;2023;9,89975E+15
Denmark;Pepsi Max (L3);2023;5;AI_forecast;AI_P05F;2023;2,50279E+16
Denmark;Pepsi Max (L3);2024;6;AI_forecast;AI_P08F;2023;2,83239E+16
Great Britain;Pepsi Regular (L3);2024;8;AI_forecast;AI_P08F;2023;1,63366E+16
Great Britain;7up Free (L3);2023;11;AI_forecast;AI_P10F;2023;9,84092E+15
Spain;Pepsi Max (L3);2024;5;AI_forecast;AI_P12F;2023;1,02461E+16
Czech;Pepsi Regular (L3);2024;3;AI_forecast;AI_P12F;2023;1,02276E+15
Norway;Pepsi Regular (L3);2023;12;AI_forecast;AI_P10F;2023;3,42069E+15
Czech;Pepsi Regular (L3);2023;6;AI_forecast;AI_PF;2023;1,20069E+16
Denmark;Mountain Dew (L3);2024;11;AI_forecast;AI_P08F;2023;3,82586E+15
Denmark;Pepsi Max (L3);2025;2;AI_forecast;AI_P11F;2023;3,36122E+16
Great Britain;Lipton (L3);2024;1;AI_forecast;AI_P12F;2023;5,42134E+15
Spain;Lipton (L3);2024;6;AI_forecast;AI_P05F;2023;1,43622E+15
Norway;7up (L3);2024;9;AI_forecast;AI_P08F;2023;0
Netherlands;7up (L3);2023;12;AI_forecast;AI_P05F;2023;1,26714E+16
Great Britain;Pepsi Regular (L3);2023;8;AI_forecast;AI_PF;2023;2,03064E+16
Denmark;Pepsi Max (L3);2024;3;AI_forecast;AI_P09F;2023;2,9462E+16
Great Britain;Mountain Dew (L3);2024;3;AI_forecast;AI_P09F;2023;2,07681E+16
Czech;Pepsi Max (L3);2023;6;AI_forecast;AI_P04F;2023;4,5272E+15
Portugal;Pepsi Max (L3);2024;5;AI_forecast;AI_P06F;2023;2,25032E+14
Netherlands;Pepsi Regular (L3);2024;1;AI_forecast;AI_P11F;2023;5,27829E+15
Netherlands;Pepsi Regular (L3);2024;6;AI_forecast;AI_P04F;2023;6,00114E+15
Great Britain;Pepsi Max (L3);2025;2;AI_forecast;AI_P11F;2023;8,08775E+15
Great Britain;Pepsi Max (L3);2024;11;AI_forecast;AI_P08F;2023;1,05984E+23
Denmark;Pepsi Max (L3);2024;8;AI_forecast;AI_P12F;2023;2,34104E+16
Great Britain;7up Free (L3);2023;11;AI_forecast;AI_P11F;2023;1,24786E+16
Hungary;Pepsi Regular (L3);2024;12;AI_forecast;AI_P11F;2023;1,36552E+16
Great Britain;7up Free (L3);2025;2;AI_forecast;AI_P11F;2023;2,60377E+16
Norway;7up (L3);2024;4;AI_forecast;AI_P08F;2023;0
Spain;Pepsi Regular (L3);2024;7;AI_forecast;AI_P10F;2023;2,53173E+16
Hungary;Lipton (L3);2024;4;AI_forecast;AI_P12F;2023;2,16703E+16
Netherlands;Lipton (L3);2024;1;AI_forecast;AI_P12F;2023;1,28754E+16
Czech;Pepsi Regular (L3);2024;4;AI_forecast;AI_P05F;2023;1,02589E+16
Norway;Lipton (L3);2023;11;AI_forecast;AI_P02F;2023;6,08893E+15
Denmark;Pepsi Max (L3);2024;2;AI_forecast;AI_P09F;2023;2,00644E+16
Denmark;Pepsi Max (L3);2023;9;AI_forecast;AI_P07F;2023;1,97491E+16
Norway;Pepsi Regular (L3);2023;9;AI_forecast;AI_P08F;2023;4,13009E+16
Netherlands;Lipton (L3);2025;2;AI_forecast;AI_P10F;2023;1,17473E+16
Czech;Pepsi Regular (L3);2024;3;AI_forecast;AI_P08F;2023;9,87149E+15
Czech;Mountain Dew (L3);2023;8;AI_forecast;AI_P07F;2023;7,89082E+15
Denmark;Pepsi Max (L3);2024;12;AI_forecast;AI_P10F;2023;3,24475E+14
Denmark;Pepsi Max (L3);2023;12;AI_forecast;AI_P11F;2023;2,52846E+14
Spain;Pepsi Max (L3);2023;11;AI_forecast;AI_P09F;2023;1,22237E+16
Netherlands;Pepsi Max (L3);2024;3;AI_forecast;AI_P09F;2023;1,00477E+16
Hungary;Lipton (L3);2024;11;AI_forecast;AI_P11F;2023;2,64933E+15
Portugal;7up Free (L3);2024;5;actual;null;;1,50567E+13
Italy;Pepsi Regular (L3);2024;5;actual;null;;1,70038E+15
Italy;Pepsi Regular (L3);2024;5;AI_forecast;AI_PF;2023;1,78419E+15
Great Britain;Pepsi Regular (L3);2023;9;AI_forecast;AI_P03F;2023;2,2824E+15
Great Britain;7up Free (L3);2024;2;AI_forecast;AI_P11F;2023;8,19104E+15
Great Britain;Mountain Dew (L3);2024;11;AI_forecast;AI_P12F;2023;1,36414E+16
Great Britain;7up (L3);2024;5;AI_forecast;AI_P05F;2023;1,53351E+16
Norway;Pepsi Regular (L3);2024;1;AI_forecast;AI_P11F;2023;1,75689E+16
Norway;Pepsi Max (L3);2025;2;AI_forecast;AI_P11F;2023;2,48807E+15
Netherlands;7up Free (L3);2024;5;actual;null;;1,36779E+13
Portugal;Pepsi Regular (L3);2024;5;actual;null;;2,41078E+14
Portugal;Pepsi Max (L3);2024;6;AI_forecast;AI_PF;2023;2,06166E+16
Hungary;Pepsi Max (L3);2023;7;AI_forecast;AI_P02F;2023;5,23665E+16
Hungary;Pepsi Max (L3);2024;10;AI_forecast;AI_P10F;2023;2,97903E+15
Denmark;Pepsi Max (L3);2024;2;AI_forecast;AI_P11F;2023;2,19853E+16
Great Britain;Pepsi Regular (L3);2024;1;AI_forecast;AI_P03F;2023;1,29832E+16
Czech;Lipton (L3);2024;1;AI_forecast;AI_P02F;2023;2,24076E+16
Italy;Pepsi Regular (L3);2024;2;AI_forecast;AI_P02F;2023;1,75695E+15
Spain;Pepsi Max (L3);2024;11;AI_forecast;AI_P09F;2023;9,414E+15
Czech;7up (L3);2023;10;AI_forecast;AI_P02F;2023;6,08604E+16
Great Britain;7up (L3);2024;6;AI_forecast;AI_P12F;2023;4,08241E+15
Spain;Pepsi Regular (L3);2024;9;AI_forecast;AI_P11F;2023;1,71411E+16
Netherlands;7up (L3);2024;5;AI_forecast;AI_P11F;2023;1,19275E+15
Netherlands;Lipton (L3);2024;3;AI_forecast;AI_P12F;2023;1,51139E+16
Portugal;Pepsi Max (L3);2024;5;actual;null;;2,50697E+14
Portugal;Lipton (L3);2024;5;actual;null;;7,45674E+14
Hungary;Pepsi Max (L3);2024;5;actual;null;;5,63365E+14
Denmark;Pepsi Max (L3);2024;5;actual;null;;2,84544E+15
Italy;Pepsi Max (L3);2024;5;actual;null;;2,7449E+14
Italy;7up (L3);2024;5;actual;null;;1,81419E+13
Hungary;Lipton (L3);2024;5;actual;null;;3,21263E+14
Netherlands;7up (L3);2024;5;actual;null;;1,2001E+13
Norway;Pepsi Max (L3);2024;4;AI_forecast;AI_P02F;2023;2,60633E+15
Denmark;Mountain Dew (L3);2023;8;AI_forecast;AI_P07F;2023;4,35585E+15
Hungary;Pepsi Max (L3);2023;9;AI_forecast;AI_P07F;2023;4,75531E+16
Spain;7up (L3);2023;12;AI_forecast;AI_P04F;2023;9,3502E+15
Denmark;Pepsi Max (L3);2024;8;AI_forecast;AI_P09F;2023;2,36218E+16
Great Britain;Mountain Dew (L3);2024;7;AI_forecast;AI_P07F;2023;2,27546E+16
Great Britain;Pepsi Max (L3);2024;6;AI_forecast;AI_P04F;2023;9,76613E+15
Hungary;7up Free (L3);2023;11;AI_forecast;AI_P06F;2023;3,0055E+16
Great Britain;Lipton (L3);2024;2;AI_forecast;AI_P03F;2023;6,564E+15
Spain;Pepsi Max (L3);2024;12;AI_forecast;AI_P12F;2023;1,32464E+16
Hungary;Pepsi Regular (L3);2024;4;AI_forecast;AI_P04F;2023;1,38977E+15
Spain;Pepsi Max (L3);2024;4;AI_forecast;AI_P06F;2023;1,10092E+16
Great Britain;7up Free (L3);2023;11;AI_forecast;AI_P02F;2023;1,4761E+16
Hungary;Pepsi Regular (L3);2024;11;AI_forecast;AI_P08F;2023;1,1696E+16
Netherlands;Pepsi Max (L3);2024;12;AI_forecast;AI_P10F;2023;8,55082E+15
Great Britain;7up (L3);2023;11;AI_forecast;AI_P06F;2023;6,72218E+15
Spain;Pepsi Regular (L3);2023;12;AI_forecast;AI_P07F;2023;1,21284E+14
Portugal;Lipton (L3);2024;9;AI_forecast;AI_P08F;2023;8,10972E+15
Norway;7up Free (L3);2023;8;AI_forecast;AI_P07F;2023;4,36543E+15
Hungary;Pepsi Max (L3);2023;7;AI_forecast;AI_P07F;2023;5,53084E+15
Denmark;Pepsi Max (L3);2024;1;AI_forecast;AI_P11F;2023;2,15249E+16
Czech;Mountain Dew (L3);2023;12;AI_forecast;AI_P12F;2023;8,52453E+15
Czech;Pepsi Max (L3);2025;3;AI_forecast;AI_P10F;2023;4,86426E+16
Spain;Pepsi Max (L3);2025;1;AI_forecast;AI_P10F;2023;1,16935E+16
Hungary;Pepsi Regular (L3);2023;11;AI_forecast;AI_PF;2023;1,4864E+15
Great Britain;7up Free (L3);2024;4;AI_forecast;AI_P06F;2023;1,07745E+15
Denmark;Pepsi Regular (L3);2023;9;AI_forecast;AI_P09F;2023;4,00896E+15
Netherlands;Pepsi Max (L3);2024;8;AI_forecast;AI_P07F;2023;9,56991E+15
Denmark;7up (L3);2023;4;AI_forecast;AI_P02F;2023;0
Great Britain;Pepsi Max (L3);2024;11;AI_forecast;AI_P12F;2023;1,12109E+23
Spain;Pepsi Max (L3);2023;10;AI_forecast;AI_P07F;2023;8,32732E+15
Great Britain;7up Free (L3);2023;9;AI_forecast;AI_P05F;2023;1,56142E+16
Hungary;Pepsi Regular (L3);2023;9;AI_forecast;AI_P06F;2023;1,60253E+16
Spain;Pepsi Max (L3);2024;1;AI_forecast;AI_P09F;2023;7,78983E+15
Hungary;Pepsi Regular (L3);2023;8;AI_forecast;AI_P05F;2023;1,33235E+16
Hungary;7up (L3);2023;11;AI_forecast;AI_PF;2023;5,54145E+15
Spain;7up Free (L3);2023;11;AI_forecast;AI_P03F;2023;5,98213E+15
Great Britain;7up (L3);2023;8;AI_forecast;AI_P07F;2023;2,71671E+15
Great Britain;7up (L3);2024;4;AI_forecast;AI_P12F;2023;1,5753E+16
Portugal;7up Free (L3);2023;5;AI_forecast;AI_PF;2023;1,14945E+16
Norway;Lipton (L3);2024;2;AI_forecast;AI_P06F;2023;2,25516E+15
Great Britain;Pepsi Regular (L3);2025;1;AI_forecast;AI_P09F;2023;1,00378E+16
Great Britain;7up Free (L3);2023;4;AI_forecast;AI_P04F;2023;1,22811E+14
Netherlands;Pepsi Max (L3);2023;5;AI_forecast;AI_PF;2023;7,91394E+15
Denmark;Pepsi Max (L3);2024;3;AI_forecast;AI_P12F;2023;2,51186E+15
Great Britain;7up Free (L3);2023;12;AI_forecast;AI_P07F;2023;1,49158E+16
Spain;Pepsi Max (L3);2023;12;AI_forecast;AI_P09F;2023;1,19884E+16
Portugal;7up (L3);2023;11;AI_forecast;AI_P02F;2023;2,09791E+16
Netherlands;Mountain Dew (L3);2023;7;AI_forecast;AI_P05F;2023;0
Netherlands;7up (L3);2023;10;AI_forecast;AI_P06F;2023;1,56991E+16
Italy;7up (L3);2024;3;AI_forecast;AI_P05F;2023;1,43845E+16
Norway;Pepsi Regular (L3);2023;10;AI_forecast;AI_P08F;2023;3,5418E+15
Spain;Pepsi Regular (L3);2024;4;AI_forecast;AI_P08F;2023;1,46629E+15
Netherlands;Lipton (L3);2024;8;AI_forecast;AI_P12F;2023;1,75503E+16
Portugal;7up Free (L3);2024;1;AI_forecast;AI_P12F;2023;1,16698E+16
Great Britain;Lipton (L3);2024;5;AI_forecast;AI_P06F;2023;6,63921E+15
Denmark;Pepsi Max (L3);2025;2;AI_forecast;AI_P12F;2023;2,18221E+16
Hungary;7up (L3);2024;4;AI_forecast;AI_P11F;2023;1,07573E+16
Great Britain;Mountain Dew (L3);2023;6;AI_forecast;AI_P06F;2023;2,07705E+16
Great Britain;7up Free (L3);2023;7;AI_forecast;AI_P03F;2023;1,65571E+16
Hungary;Pepsi Max (L3);2023;8;actual;null;;5,10976E+16
Norway;7up Free (L3);2023;8;actual;null;;7,97722E+15
Great Britain;7up (L3);2023;8;actual;null;;3,19488E+15
Great Britain;Pepsi Max (L3);2024;1;AI_forecast;AI_P11F;2023;9,1448E+15
Netherlands;7up Free (L3);2023;8;AI_forecast;AI_P05F;2023;1,37179E+16
Great Britain;Mountain Dew (L3);2024;9;AI_forecast;AI_P08F;2023;2,14709E+16
Czech;7up (L3);2023;11;AI_forecast;AI_P08F;2023;4,72253E+15
Spain;7up Free (L3);2024;3;AI_forecast;AI_P11F;2023;6,12979E+16
Norway;7up (L3);2024;1;AI_forecast;AI_P04F;2023;0
Netherlands;7up (L3);2024;4;AI_forecast;AI_P04F;2023;9,04393E+15
Norway;Pepsi Max (L3);2024;8;AI_forecast;AI_P05F;2023;3,06912E+15
Spain;Pepsi Regular (L3);2024;10;AI_forecast;AI_P05F;2023;1,06799E+16
Portugal;Pepsi Max (L3);2023;8;actual;null;;2,10844E+16
Portugal;Lipton (L3);2023;8;actual;null;;1,21985E+16
Portugal;7up Free (L3);2023;8;actual;null;;1,64794E+15
Denmark;Pepsi Max (L3);2023;8;actual;null;;2,88221E+16
Czech;Pepsi Max (L3);2023;8;actual;null;;3,75364E+15
Great Britain;Mountain Dew (L3);2023;8;actual;null;;1,91912E+16
Spain;7up Free (L3);2023;8;actual;null;;1,05713E+16
Czech;7up (L3);2023;8;actual;null;;6,57013E+15
Portugal;Pepsi Regular (L3);2023;8;actual;null;;2,60731E+16
Czech;Pepsi Regular (L3);2023;8;actual;null;;9,33191E+15
Norway;Pepsi Max (L3);2023;8;actual;null;;2,96041E+15
Hungary;7up Free (L3);2023;7;AI_forecast;AI_P07F;2023;2,29443E+16
Norway;7up Free (L3);2024;1;AI_forecast;AI_P05F;2023;4,66261E+16
Denmark;Pepsi Max (L3);2025;3;AI_forecast;AI_P11F;2023;2,8959E+16
Denmark;Pepsi Max (L3);2024;8;AI_forecast;AI_P10F;2023;2,86172E+16
Italy;Pepsi Max (L3);2023;9;AI_forecast;AI_P09F;2023;1,55226E+16
Czech;Mountain Dew (L3);2024;5;AI_forecast;AI_P02F;2023;8,52344E+15
Spain;7up Free (L3);2024;6;AI_forecast;AI_P03F;2023;6,23526E+15
Spain;Lipton (L3);2023;9;AI_forecast;AI_P07F;2023;1,62191E+15
Great Britain;7up (L3);2024;6;AI_forecast;AI_P11F;2023;4,32889E+16
Hungary;Lipton (L3);2023;7;AI_forecast;AI_P05F;2023;4,81475E+15
Netherlands;Mountain Dew (L3);2024;1;AI_forecast;AI_P07F;2023;0
Norway;Pepsi Max (L3);2024;8;AI_forecast;AI_P11F;2023;2,85975E+15
Spain;Pepsi Regular (L3);2024;11;AI_forecast;AI_P07F;2023;1,56826E+16
Norway;Pepsi Max (L3);2024;9;AI_forecast;AI_P05F;2023;2,54685E+16
Netherlands;Lipton (L3);2023;9;AI_forecast;AI_P02F;2023;1,95718E+16
Norway;Lipton (L3);2023;8;actual;null;;2,29143E+16
Hungary;7up Free (L3);2023;8;actual;null;;4,84988E+15
Netherlands;Lipton (L3);2023;8;actual;null;;2,41128E+15
Spain;Pepsi Regular (L3);2023;8;actual;null;;1,86617E+16
Hungary;Pepsi Max (L3);2023;9;AI_forecast;AI_P09F;2023;4,53317E+16
Great Britain;Mountain Dew (L3);2024;1;AI_forecast;AI_P02F;2023;7,06547E+15
Spain;7up Free (L3);2024;9;AI_forecast;AI_P07F;2023;6,37319E+15
Netherlands;Pepsi Regular (L3);2023;7;AI_forecast;AI_P04F;2023;5,28138E+15
Netherlands;Pepsi Regular (L3);2024;10;AI_forecast;AI_P07F;2023;6,37037E+15
Great Britain;Pepsi Max (L3);2023;8;AI_forecast;AI_P05F;2023;1,22904E+22
Hungary;Mountain Dew (L3);2024;4;AI_forecast;AI_P05F;2023;3,20149E+16
Great Britain;Lipton (L3);2024;11;AI_forecast;AI_P07F;2023;6,31717E+15
Denmark;Pepsi Max (L3);2024;4;AI_forecast;AI_P07F;2023;2,0185E+16
Czech;Pepsi Max (L3);2025;3;AI_forecast;AI_P11F;2023;4,10318E+15
Great Britain;Mountain Dew (L3);2023;11;AI_forecast;AI_P05F;2023;1,66591E+16
Spain;Pepsi Max (L3);2024;2;AI_forecast;AI_P04F;2023;9,46904E+15
Spain;Pepsi Max (L3);2024;4;AI_forecast;AI_P12F;2023;1,08048E+16
Great Britain;7up Free (L3);2024;6;AI_forecast;AI_P06F;2023;1,7277E+15
Norway;Pepsi Max (L3);2024;12;AI_forecast;AI_P11F;2023;2,74908E+15
Great Britain;Pepsi Max (L3);2024;4;AI_forecast;AI_P09F;2023;1,16154E+23
Netherlands;Pepsi Regular (L3);2024;4;AI_forecast;AI_PF;2023;4,2988E+15
Hungary;Pepsi Max (L3);2024;12;AI_forecast;AI_P12F;2023;5,54775E+14
Spain;7up (L3);2024;5;AI_forecast;AI_P02F;2023;3,65663E+15
Denmark;Pepsi Max (L3);2024;5;AI_forecast;AI_P06F;2023;2,57383E+15
Great Britain;Lipton (L3);2023;12;AI_forecast;AI_P07F;2023;5,34732E+15
Denmark;Pepsi Max (L3);2024;1;AI_forecast;AI_P09F;2023;2,31366E+15
Hungary;7up (L3);2024;2;AI_forecast;AI_P08F;2023;1,00836E+16
Portugal;7up (L3);2024;2;AI_forecast;AI_P12F;2023;1,61813E+16
Portugal;7up (L3);2023;9;AI_forecast;AI_P02F;2023;3,94236E+16
